DATE,PR,USER,TITLE,EMPLOYEE
2023-07-25T14:44:15Z,https://github.com/hashicorp/terraform/pull/33578,liamcervante,Fix crash when nested data blocks are mixed with the import command,Y
2023-07-25T12:32:40Z,https://github.com/hashicorp/terraform/pull/33576,liamcervante,test framework: add support for testing files to fmt command,Y
2023-07-25T00:54:16Z,https://github.com/hashicorp/terraform/pull/33571,gdavison,S3 Backend: Add legacy authentication flow tests,Y
2023-07-24T10:03:23Z,https://github.com/hashicorp/terraform/pull/33566,Frankkkkk,"website: doc: fmt: specify ""no flag"" action",N
2023-07-22T23:30:41Z,https://github.com/hashicorp/terraform/pull/33564,X-oss-byte,Create Azure,N
2023-07-21T21:01:40Z,https://github.com/hashicorp/terraform/pull/33563,teamterraform,Backport of Relocate localterraform.com aliasing to backend configurators  into v1.5,Y
2023-07-21T09:13:04Z,https://github.com/hashicorp/terraform/pull/33561,liamcervante,testing framework: validate available variables before starting a test,Y
2023-07-20T15:25:55Z,https://github.com/hashicorp/terraform/pull/33560,liamcervante,Fix flaky test in views package,Y
2023-07-20T15:12:37Z,https://github.com/hashicorp/terraform/pull/33559,liamcervante,testing framework: validate the configuration before terraform test,Y
2023-07-20T13:22:15Z,https://github.com/hashicorp/terraform/pull/33558,GOTAM672,Fix error message for Import block with blank ID,N
2023-07-20T12:52:40Z,https://github.com/hashicorp/terraform/pull/33557,zahornyak,Update lower.mdx(removed russian language),N
2023-07-20T08:13:38Z,https://github.com/hashicorp/terraform/pull/33556,dependabot[bot],Bump word-wrap from 1.2.3 to 1.2.4 in /website,Y
2023-07-20T07:07:06Z,https://github.com/hashicorp/terraform/pull/33554,liamcervante,testing framework: add trace and debug statements during test executions,Y
2023-07-20T06:50:39Z,https://github.com/hashicorp/terraform/pull/33553,liamcervante,testing framework: change test file extension to .tftest.hcl,Y
2023-07-19T09:53:42Z,https://github.com/hashicorp/terraform/pull/33547,liamcervante,Implement word wrapping in the terraform test view functions,Y
2023-07-19T09:10:48Z,https://github.com/hashicorp/terraform/pull/33546,liamcervante,Update CHANGELOG.md for new testing framework,Y
2023-07-18T17:56:41Z,https://github.com/hashicorp/terraform/pull/33543,jbardin,always set schema caches from provider clients,Y
2023-07-18T15:14:31Z,https://github.com/hashicorp/terraform/pull/33542,liamcervante,testing framework: add validation for provider blocks in test files,Y
2023-07-17T20:21:53Z,https://github.com/hashicorp/terraform/pull/33535,jpancoast,Added role_arn example usage to terraform_remote_state data source,N
2023-07-17T19:38:41Z,https://github.com/hashicorp/terraform/pull/33534,gdavison,S3 Backend: Converts from `legacy/helper/schema` to `configschema`,Y
2023-07-17T11:00:40Z,https://github.com/hashicorp/terraform/pull/33532,liamcervante,testing framework: refactor interrupt logic for immediate exits,Y
2023-07-15T14:02:19Z,https://github.com/hashicorp/terraform/pull/33531,yushao2,fix: bump aws-sdk-go-base to v2.0.0-beta.24,N
2023-07-14T17:24:47Z,https://github.com/hashicorp/terraform/pull/33529,teamterraform,Backport of docs: update splat expressions in directives into v1.5,Y
2023-07-14T17:12:32Z,https://github.com/hashicorp/terraform/pull/33528,teamterraform,Backport of Remove PATH from GetCommand helpText into v1.5,Y
2023-07-14T16:51:40Z,https://github.com/hashicorp/terraform/pull/33527,hashicorp-tsccr[bot],SEC-090: Automated trusted workflow pinning (2023-07-14),Y
2023-07-14T08:58:35Z,https://github.com/hashicorp/terraform/pull/33525,liamcervante,testing framework: implement panic handling,Y
2023-07-13T20:04:31Z,https://github.com/hashicorp/terraform/pull/33522,johnnywalker,Bump aws-sdk-go from 1.44.122 to 1.44.298,N
2023-07-13T14:55:08Z,https://github.com/hashicorp/terraform/pull/33520,rawkode,feat: allow custom headers for http backend,N
2023-07-12T21:46:53Z,https://github.com/hashicorp/terraform/pull/33517,teamterraform,Backport of [docs] Add example for using cloud-config in place of file provisioners into v1.5,Y
2023-07-12T12:49:12Z,https://github.com/hashicorp/terraform/pull/33514,AgustinRamiroDiaz,Update sum.mdx docs,N
2023-07-11T12:29:43Z,https://github.com/hashicorp/terraform/pull/33506,liamcervante,testing framework: finalise 'expected_failures' functionality,Y
2023-07-11T09:37:06Z,https://github.com/hashicorp/terraform/pull/33504,liamcervante,testing framework: introduce test command optional flags,Y
2023-07-11T08:55:09Z,https://github.com/hashicorp/terraform/pull/33503,liamcervante,Make flaky 'TestTest_DoubleInterrupt' test more robust,Y
2023-07-10T19:00:49Z,https://github.com/hashicorp/terraform/pull/33501,apparentlymart,Start to integrate OpenTelemetry,Y
2023-07-10T18:17:50Z,https://github.com/hashicorp/terraform/pull/33500,teamterraform,Backport of docs: Fix typo in connection.mdx into v1.5,Y
2023-07-10T18:11:43Z,https://github.com/hashicorp/terraform/pull/33499,MusicDin,docs: Fix typo in connection.mdx,N
2023-07-08T00:16:35Z,https://github.com/hashicorp/terraform/pull/33493,dependabot[bot],build(deps): bump tough-cookie from 4.1.2 to 4.1.3 in /website,Y
2023-07-07T23:17:42Z,https://github.com/hashicorp/terraform/pull/33492,nfagerlund,Implement saved cloud plans,Y
2023-07-07T16:46:02Z,https://github.com/hashicorp/terraform/pull/33490,teamterraform,Backport of fix typo in terraform/internal/command /init.go into v1.5,Y
2023-07-07T15:32:02Z,https://github.com/hashicorp/terraform/pull/33489,joekarl,Add ability to specify Terraform Cloud Project in cloud block,Y
2023-07-07T13:44:47Z,https://github.com/hashicorp/terraform/pull/33488,teamterraform,Backport of always evaluate module outputs during destroy into v1.5,Y
2023-07-06T21:22:44Z,https://github.com/hashicorp/terraform/pull/33486,jbardin,enable schema caching and add `get_provider_schema_optional` server capability,Y
2023-07-06T20:14:23Z,https://github.com/hashicorp/terraform/pull/33485,teamterraform,Backport of go.mod: go get google.golang.org/grpc@v1.53.0 into v1.5,Y
2023-07-06T16:01:00Z,https://github.com/hashicorp/terraform/pull/33484,apparentlymart,go.mod: go get google.golang.org/grpc@v1.53.0,Y
2023-07-06T15:43:38Z,https://github.com/hashicorp/terraform/pull/33483,kmoe,command: test plan -refresh= arg ordering,Y
2023-07-06T15:23:53Z,https://github.com/hashicorp/terraform/pull/33482,jbardin,Refactor providers.Schemas and add a global schema cache,Y
2023-07-06T13:52:30Z,https://github.com/hashicorp/terraform/pull/33481,liamcervante,Add input validation into the custom conditions outputs and tracking,Y
2023-07-06T09:49:48Z,https://github.com/hashicorp/terraform/pull/33479,mplzik,Unpack TF plugins in a more atomic way.,Y
2023-07-05T21:34:15Z,https://github.com/hashicorp/terraform/pull/33478,dependabot[bot],build(deps): bump google.golang.org/grpc from 1.50.1 to 1.53.0,Y
2023-07-05T13:53:40Z,https://github.com/hashicorp/terraform/pull/33477,liamcervante,testing framework: introduce interrupts for stopping tests,Y
2023-07-05T09:11:24Z,https://github.com/hashicorp/terraform/pull/33476,teamterraform,Backport of Plan renderer: Support users indexing integer paths with stringified numbers into v1.5,Y
2023-07-05T08:40:56Z,https://github.com/hashicorp/terraform/pull/33475,liamcervante,Plan renderer: Support users indexing integer paths with stringified numbers,Y
2023-07-03T14:48:35Z,https://github.com/hashicorp/terraform/pull/33469,siketyan,feat: Migrate S3 backend to AWS SDK for Go v2,N
2023-07-03T09:51:33Z,https://github.com/hashicorp/terraform/pull/33466,liamcervante,[testing framework] allow tests to define and override providers,Y
69,14,20.28%,,
2023-06-30T20:59:16Z,https://github.com/hashicorp/terraform/pull/33463,brandonc,Integrate terraform cloudplugin protocol and client,Y
2023-06-30T19:33:18Z,https://github.com/hashicorp/terraform/pull/33462,jbardin,always evaluate module outputs during destroy,Y
2023-06-30T18:59:31Z,https://github.com/hashicorp/terraform/pull/33461,varshneydevansh,Update azurerm.mdx for subscription_id parameter in Azure CLI,N
2023-06-30T13:54:59Z,https://github.com/hashicorp/terraform/pull/33459,alisdair,use multierror.Append instead of `append`,Y
2023-06-30T13:53:39Z,https://github.com/hashicorp/terraform/pull/33458,alisdair,Backport 33108,Y
2023-06-30T13:50:30Z,https://github.com/hashicorp/terraform/pull/33457,teamterraform,Backport of Return debuggable CAS errors on consul state put into v1.5,Y
2023-06-30T13:21:51Z,https://github.com/hashicorp/terraform/pull/33456,liamcervante,[Testing Framework] Add module block to test run blocks,Y
2023-06-30T09:29:55Z,https://github.com/hashicorp/terraform/pull/33454,liamcervante,[testing framework] Add documentation,Y
2023-06-30T00:38:31Z,https://github.com/hashicorp/terraform/pull/33451,nfagerlund,Implement `terraform show` for cloud plan files,Y
2023-06-29T20:39:46Z,https://github.com/hashicorp/terraform/pull/33448,agustinguayama,fix typo in terraform/internal/command /init.go,N
2023-06-29T15:32:16Z,https://github.com/hashicorp/terraform/pull/33445,liamcervante,[testing framework] prepare for beta phase of development,Y
2023-06-29T09:01:21Z,https://github.com/hashicorp/terraform/pull/33443,liamcervante,[testing framework] Implement expect_failures attribute functionality,Y
2023-06-28T23:42:36Z,https://github.com/hashicorp/terraform/pull/33441,ctrombley,docs: dissociate CV from preconditions and postconditions,Y
2023-06-28T08:01:47Z,https://github.com/hashicorp/terraform/pull/33436,liamcervante,Fix the Terraform build after recent merges,Y
2023-06-27T18:25:54Z,https://github.com/hashicorp/terraform/pull/33435,teamterraform,Backport of configs: remove import block duplicate id check into v1.5,Y
2023-06-27T15:04:38Z,https://github.com/hashicorp/terraform/pull/33434,kmoe,configs: remove import block duplicate id check,Y
2023-06-26T20:58:36Z,https://github.com/hashicorp/terraform/pull/33433,chaosaffe,Remove PATH from GetCommand helpText,N
2023-06-26T17:11:34Z,https://github.com/hashicorp/terraform/pull/33432,brandonc,Relocate localterraform.com aliasing to backend configurators ,Y
2023-06-23T08:02:29Z,https://github.com/hashicorp/terraform/pull/33420,schwichti,Update configuration.mdx,N
2023-06-23T00:03:43Z,https://github.com/hashicorp/terraform/pull/33418,nfagerlund,Implement `plan -out` with cloud integration,Y
2023-06-22T22:19:03Z,https://github.com/hashicorp/terraform/pull/33417,lorengordon,Fixes  small typo on providers lock documentation,N
2023-06-22T18:17:10Z,https://github.com/hashicorp/terraform/pull/33416,apparentlymart,plans/objchange: Support nested unknowns in our unrefinedValue shim,Y
2023-06-22T17:16:58Z,https://github.com/hashicorp/terraform/pull/33415,brandonc,[Chore] go mod tidy,Y
2023-06-22T14:01:48Z,https://github.com/hashicorp/terraform/pull/33414,teamterraform,Backport of Reinstate the accidentally deleted experimental testing page into v1.5,Y
2023-06-22T13:39:19Z,https://github.com/hashicorp/terraform/pull/33413,liamcervante,Reinstate the accidentally deleted experimental testing page,Y
2023-06-22T13:26:39Z,https://github.com/hashicorp/terraform/pull/33412,teamterraform,Backport of Correct upgrade guide navigation heading for 1.5 into v1.5,Y
2023-06-22T12:05:43Z,https://github.com/hashicorp/terraform/pull/33411,liamcervante,Correct upgrade guide navigation heading for 1.5,Y
2023-06-21T14:58:28Z,https://github.com/hashicorp/terraform/pull/33406,liamcervante,Upgrade golang.org/x/crypto/openpgp to github.com/ProtonMail/go-crypto,Y
2023-06-20T20:40:17Z,https://github.com/hashicorp/terraform/pull/33403,jbardin,connect references from config nodes during apply,Y
2023-06-20T14:32:53Z,https://github.com/hashicorp/terraform/pull/33400,liamcervante,[Testing framework] Implement JSON view functionality for test command,Y
2023-06-20T05:40:15Z,https://github.com/hashicorp/terraform/pull/33396,coderjoe,internal/backend/remote-state/azure: respect NextMarker,N
2023-06-20T03:48:06Z,https://github.com/hashicorp/terraform/pull/33395,cuishuang,fix function name in comment,N
2023-06-17T20:27:23Z,https://github.com/hashicorp/terraform/pull/33386,mmorel-35,ci(lint): setup dependabot,N
2023-06-15T14:26:42Z,https://github.com/hashicorp/terraform/pull/33379,teamterraform,Backport of objchange: set length is unknown with partially known elements into v1.5,Y
2023-06-15T14:25:04Z,https://github.com/hashicorp/terraform/pull/33378,jbardin,validate planned set sizes using refinements,Y
2023-06-15T13:39:23Z,https://github.com/hashicorp/terraform/pull/33377,jbardin,objchange: set length is unknown with partially known elements,Y
2023-06-14T22:13:51Z,https://github.com/hashicorp/terraform/pull/33372,andrewhickman,`terraform show -json`: Add Errored field to output for plan,N
2023-06-14T14:37:03Z,https://github.com/hashicorp/terraform/pull/33367,teamterraform,Backport of go.mod: go get github.com/hashicorp/terraform-svchost@v0.1.1 into v1.5,Y
2023-06-13T19:52:11Z,https://github.com/hashicorp/terraform/pull/33365,teamterraform,Backport of Update environment-variables.mdx into v1.5,Y
2023-06-13T19:19:49Z,https://github.com/hashicorp/terraform/pull/33364,apparentlymart,go.mod: go get github.com/hashicorp/terraform-svchost@v0.1.1,Y
2023-06-13T16:55:17Z,https://github.com/hashicorp/terraform/pull/33363,conorevans,enhancement: use MaxCost to reduce work done by didyoumean.NameSuggestion,N
2023-06-13T08:47:54Z,https://github.com/hashicorp/terraform/pull/33361,teamterraform,Backport of Fix broken link in Checks documentation into v1.5,Y
2023-06-13T08:38:41Z,https://github.com/hashicorp/terraform/pull/33360,liamcervante,Fix broken link in Checks documentation,Y
2023-06-13T08:36:06Z,https://github.com/hashicorp/terraform/pull/33359,teamterraform,Backport of [Docs] fix: update broken links to `checks` section in Custom Conditions documentation into v1.5,Y
2023-06-13T07:27:15Z,https://github.com/hashicorp/terraform/pull/33357,kieran-lowe,[Docs] fix: update broken links to `checks` section in Custom Conditions documentation,Y
2023-06-12T19:35:07Z,https://github.com/hashicorp/terraform/pull/33353,teamterraform,Backport of backend/oss: Removes the deprecated warning for configuration variable assume_role into v1.5,Y
2023-06-12T19:14:19Z,https://github.com/hashicorp/terraform/pull/33351,teamterraform,Backport of Update templatefile.mdx into v1.5,Y
2023-06-12T09:34:11Z,https://github.com/hashicorp/terraform/pull/33346,jpluscplusm,Update environment-variables.mdx,N
2023-06-12T08:34:54Z,https://github.com/hashicorp/terraform/pull/33345,liamcervante,Introduce dedicated validation functions for the testing scope,Y
2023-06-11T05:28:31Z,https://github.com/hashicorp/terraform/pull/33344,ryuichi1208,setup-go version up to 4,N
2023-06-10T00:45:33Z,https://github.com/hashicorp/terraform/pull/33343,conorevans,feat: check for presence of target resource in ChangedResources,N
2023-06-09T18:21:36Z,https://github.com/hashicorp/terraform/pull/33342,teamterraform,Backport of Add missing preposition to sentence into v1.5,Y
2023-06-09T15:26:42Z,https://github.com/hashicorp/terraform/pull/33341,bit-nibble-byte,Add missing preposition to sentence,N
2023-06-09T14:15:58Z,https://github.com/hashicorp/terraform/pull/33340,teamterraform,Backport of website: plannable import docs into v1.5,Y
2023-06-09T12:29:46Z,https://github.com/hashicorp/terraform/pull/33339,liamcervante,Introduce separate testing scope for reference validation,Y
2023-06-09T07:26:24Z,https://github.com/hashicorp/terraform/pull/33338,Macaber,Update templatefile.mdx,N
2023-06-09T06:59:01Z,https://github.com/hashicorp/terraform/pull/33337,teamterraform,Backport of Adding links to the Checks tutorial and fixing headers. into v1.5,Y
2023-06-08T23:35:00Z,https://github.com/hashicorp/terraform/pull/33336,brandonc,"cloud: when saving state, utilize new 'pending' state version",Y
2023-06-08T18:48:51Z,https://github.com/hashicorp/terraform/pull/33334,teamterraform,Backport of Update variables.mdx into v1.5,Y
2023-06-07T20:30:35Z,https://github.com/hashicorp/terraform/pull/33328,rkoron007,Adding links to the Checks tutorial and fixing headers.,Y
2023-06-07T12:39:05Z,https://github.com/hashicorp/terraform/pull/33327,liamcervante,[Testing Framework] Add test command to Terraform CLI,Y
2023-06-07T12:19:41Z,https://github.com/hashicorp/terraform/pull/33326,liamcervante,[Testing Framework] Adds TestContext for evaluating test assertions,Y
2023-06-07T11:39:52Z,https://github.com/hashicorp/terraform/pull/33325,liamcervante,[Testing Framework] Add test file HCL configuration and parser functionality,Y
2023-06-07T11:24:01Z,https://github.com/hashicorp/terraform/pull/33324,liamcervante,[Testing Framework] Add test structure to views package for rendering test output,Y
2023-06-07T11:18:38Z,https://github.com/hashicorp/terraform/pull/33323,liamcervante,[Testing Framework] Remove implementation of the old experimental framework,Y
2023-06-06T06:10:31Z,https://github.com/hashicorp/terraform/pull/33318,liamcervante,"Manual backport of ""Add documentation page for checks and assertions"" into v1.5",Y
2023-06-06T06:06:26Z,https://github.com/hashicorp/terraform/pull/33317,teamterraform,Backport of Add documentation page for checks and assertions into v1.5,Y
2023-06-05T12:53:54Z,https://github.com/hashicorp/terraform/pull/33313,teamterraform,Backport of views: fix wordwrap bug into v1.5,Y
2023-06-05T10:41:08Z,https://github.com/hashicorp/terraform/pull/33311,kmoe,views: fix wordwrap bug,Y
2023-06-02T15:42:43Z,https://github.com/hashicorp/terraform/pull/33308,liamcervante,[backport] Delete check-legacy-links-format.yml,Y
2023-06-02T15:35:52Z,https://github.com/hashicorp/terraform/pull/33307,teamterraform,Backport of Ensure nested data blocks execute last of all Terraform resources into v1.5,Y
2023-06-02T11:46:25Z,https://github.com/hashicorp/terraform/pull/33305,slingamn,switch to ergochat/readline,N
2023-06-01T14:33:54Z,https://github.com/hashicorp/terraform/pull/33301,liamcervante,Ensure nested data blocks execute last of all Terraform resources,Y
73,17,23.28%,,
2023-05-31T22:32:41Z,https://github.com/hashicorp/terraform/pull/33300,BRKalow,chore(docs): delete check-legacy-links-format.yml,Y
2023-05-31T20:00:25Z,https://github.com/hashicorp/terraform/pull/33299,teamterraform,Backport of website: Terraform v1.5 upgrade guide into v1.5,Y
2023-05-31T19:55:54Z,https://github.com/hashicorp/terraform/pull/33298,teamterraform,Backport of cloud: assert import block compatibility into v1.5,Y
2023-05-31T19:42:59Z,https://github.com/hashicorp/terraform/pull/33297,teamterraform,Backport of command: help text for generate-config-out into v1.5,Y
2023-05-31T19:25:32Z,https://github.com/hashicorp/terraform/pull/33296,teamterraform,Backport of terraform: expanded resources cannot genconfig into v1.5,Y
2023-05-31T19:01:00Z,https://github.com/hashicorp/terraform/pull/33295,teamterraform,Backport of plannable import: allow writing generated config when using the cloud integration into v1.5,Y
2023-05-31T16:57:50Z,https://github.com/hashicorp/terraform/pull/33294,apparentlymart,go.mod: go get github.com/hashicorp/hcl/v2@v2.17.0,Y
2023-05-31T15:26:13Z,https://github.com/hashicorp/terraform/pull/33293,kmoe,terraform: expanded resources cannot genconfig,Y
2023-05-31T04:32:43Z,https://github.com/hashicorp/terraform/pull/33291,Wasim101,Update variables.mdx,N
2023-05-31T03:29:22Z,https://github.com/hashicorp/terraform/pull/33290,radditude,import block compatibility: init edition,Y
2023-05-30T18:32:35Z,https://github.com/hashicorp/terraform/pull/33288,teamterraform,Backport of remove deprecated set-output call in gha into v1.5,Y
2023-05-30T18:32:31Z,https://github.com/hashicorp/terraform/pull/33287,teamterraform,Backport of remove deprecated set-output call in gha into v1.4,Y
2023-05-30T17:31:36Z,https://github.com/hashicorp/terraform/pull/33286,modrake,remove deprecated set-output call in gha,N
2023-05-30T16:35:46Z,https://github.com/hashicorp/terraform/pull/33285,apparentlymart,website: Terraform v1.5 upgrade guide,Y
2023-05-30T15:35:29Z,https://github.com/hashicorp/terraform/pull/33284,apparentlymart,Build with Go 1.20.4,Y
2023-05-30T11:04:11Z,https://github.com/hashicorp/terraform/pull/33282,kmoe,cloud: assert import block compatibility,Y
2023-05-30T09:13:07Z,https://github.com/hashicorp/terraform/pull/33279,kmoe,command: help text for generate-config-out,Y
2023-05-30T07:28:48Z,https://github.com/hashicorp/terraform/pull/33278,radditude,plannable import: allow writing generated config when using the cloud integration,Y
2023-05-28T07:19:16Z,https://github.com/hashicorp/terraform/pull/33274,davendu,docs/backends/cos: add necessary permission list for using the backend,N
2023-05-26T20:36:14Z,https://github.com/hashicorp/terraform/pull/33270,nfagerlund,Apply a confirmable run when given a saved cloud plan,Y
2023-05-26T17:25:04Z,https://github.com/hashicorp/terraform/pull/33268,laurenolivia,[TF-6793]add error handling to save/load fn,N
2023-05-26T14:38:35Z,https://github.com/hashicorp/terraform/pull/33267,sebasslash,[cloud] Add interval header check to enable snapshots,Y
2023-05-26T14:02:23Z,https://github.com/hashicorp/terraform/pull/33266,kmoe,website: plannable import docs,Y
2023-05-26T00:24:33Z,https://github.com/hashicorp/terraform/pull/33263,nfagerlund,Move SavedPlanBookmark to dedicated `internal/cloud/cloudplan` package,Y
2023-05-24T11:58:45Z,https://github.com/hashicorp/terraform/pull/33256,teamterraform,Backport of Propagate generated config filename into the Terraform graph into v1.5,Y
2023-05-24T11:30:47Z,https://github.com/hashicorp/terraform/pull/33255,liamcervante,Propagate generated config filename into the Terraform graph,Y
2023-05-24T10:58:54Z,https://github.com/hashicorp/terraform/pull/33254,teamterraform,Backport of Remove destroy-plan locals only referenced by root outputs into v1.5,Y
2023-05-24T10:16:40Z,https://github.com/hashicorp/terraform/pull/33253,teamterraform,Backport of plannable import: safer config generation and schema filters into v1.5,Y
2023-05-23T22:26:10Z,https://github.com/hashicorp/terraform/pull/33251,teamterraform,Backport of cloud: Allow Terraform Cloud/Enterprise to apply backpressure to intermediate state snapshots into v1.5,Y
2023-05-23T19:35:57Z,https://github.com/hashicorp/terraform/pull/33250,tbehling,"Bump all GitHub Actions and pin, to avoid deprecated Node 12",N
2023-05-23T17:57:03Z,https://github.com/hashicorp/terraform/pull/33249,teamterraform,Backport of udpate go-cty into v1.5,Y
2023-05-23T17:36:37Z,https://github.com/hashicorp/terraform/pull/33247,teamterraform,Backport of plannable import: correct plumbing when using a plan output file into v1.5,Y
2023-05-23T17:14:55Z,https://github.com/hashicorp/terraform/pull/33246,kailashkhalasi,upgrade go version ,N
2023-05-23T15:40:05Z,https://github.com/hashicorp/terraform/pull/33245,jbardin,v1.5 backport of validate unknown nested attribute collections,Y
2023-05-23T12:18:40Z,https://github.com/hashicorp/terraform/pull/33243,lukaevet,Update Go Toolchain and code checkout version,N
2023-05-23T11:18:31Z,https://github.com/hashicorp/terraform/pull/33241,liamcervante,Add documentation page for checks and assertions,Y
2023-05-23T05:25:53Z,https://github.com/hashicorp/terraform/pull/33238,radditude,plannable import: correct plumbing when using a plan output file,Y
2023-05-22T17:11:15Z,https://github.com/hashicorp/terraform/pull/33235,jbardin,Remove destroy-plan locals only referenced by root outputs,Y
2023-05-22T16:22:17Z,https://github.com/hashicorp/terraform/pull/33234,apparentlymart,"Refined Unknown Values, allowing some operations with unknown values to produce known results",Y
2023-05-22T16:04:01Z,https://github.com/hashicorp/terraform/pull/33233,tejavar,Update archiving.mdx ,N
2023-05-22T09:56:18Z,https://github.com/hashicorp/terraform/pull/33232,kmoe,plannable import: safer config generation and schema filters,Y
2023-05-22T09:36:57Z,https://github.com/hashicorp/terraform/pull/33231,OriHoch,fix uuid documentation: it is not RFC compatible,Y
2023-05-20T02:14:08Z,https://github.com/hashicorp/terraform/pull/33229,ben-z,Add `prevent_removal` lifecycle flag as a stronger version of `prevent_destroy`,Y
2023-05-19T20:48:03Z,https://github.com/hashicorp/terraform/pull/33227,teamterraform,Backport of Fix an error message for import block with moved block into v1.5,Y
2023-05-19T18:32:47Z,https://github.com/hashicorp/terraform/pull/33225,teamterraform,Backport of genconfig: do not generate null NestingSingle blocks into v1.5,Y
2023-05-19T17:38:40Z,https://github.com/hashicorp/terraform/pull/33224,jbardin,udpate go-cty,Y
2023-05-19T14:07:00Z,https://github.com/hashicorp/terraform/pull/33221,minamijoyo,Fix an error message for import block with moved block,N
2023-05-17T21:03:06Z,https://github.com/hashicorp/terraform/pull/33213,kmoe,genconfig: do not generate null NestingSingle blocks,Y
2023-05-17T08:42:33Z,https://github.com/hashicorp/terraform/pull/33208,xiaozhu36,backend/oss: Removes the deprecated warning for configuration variable assume_role,N
2023-05-16T03:24:11Z,https://github.com/hashicorp/terraform/pull/33199,kmoe,plannable import: remove timeouts from genconfig schema,Y
2023-05-15T16:04:19Z,https://github.com/hashicorp/terraform/pull/33196,hashicorp-copywrite[bot],[COMPLIANCE] Add Copyright and License Headers,Y
2023-05-14T17:14:34Z,https://github.com/hashicorp/terraform/pull/33194,kmoe,plannable import: improve gen config human plan output,Y
2023-05-12T23:07:08Z,https://github.com/hashicorp/terraform/pull/33193,radditude,plannable import: disallow import blocks in child modules,Y
2023-05-12T22:37:09Z,https://github.com/hashicorp/terraform/pull/33192,kmoe,plannable import: error if importing to a move source,Y
2023-05-12T20:54:34Z,https://github.com/hashicorp/terraform/pull/33191,kmoe,plannable import: error if importing to invalid keyed address,Y
2023-05-12T20:33:44Z,https://github.com/hashicorp/terraform/pull/33190,radditude,validate duplicate import blocks,Y
2023-05-12T15:46:54Z,https://github.com/hashicorp/terraform/pull/33189,kmoe,Changelog: plannable import,Y
2023-05-12T10:36:48Z,https://github.com/hashicorp/terraform/pull/33188,kmoe,terraform: config-driven import is idempotent,Y
2023-05-11T18:15:06Z,https://github.com/hashicorp/terraform/pull/33186,liamcervante,plannable import: write generated config to out flag,Y
2023-05-11T14:43:45Z,https://github.com/hashicorp/terraform/pull/33185,laurenolivia,codify saved plan artifact contents,Y
2023-05-11T11:36:14Z,https://github.com/hashicorp/terraform/pull/33184,liamcervante,Don't mark check results as experimental in JSON outputs.,Y
2023-05-11T11:10:04Z,https://github.com/hashicorp/terraform/pull/33183,liamcervante,plannable import: fix config gen printing empty collections in place of nulls,Y
2023-05-11T09:23:19Z,https://github.com/hashicorp/terraform/pull/33181,liamcervante,plannable import: write generated config during plan operation,Y
2023-05-11T00:05:45Z,https://github.com/hashicorp/terraform/pull/33180,apparentlymart,"website: Clarify what the ""any"" type constraint placeholder is for",Y
2023-05-10T22:17:09Z,https://github.com/hashicorp/terraform/pull/33179,teamterraform,Backport of Update fmt.mdx to include missing period / full stop into v1.4,Y
2023-05-10T13:52:36Z,https://github.com/hashicorp/terraform/pull/33177,bshramin,Skip flag if flag value is empty,N
2023-05-10T11:23:55Z,https://github.com/hashicorp/terraform/pull/33175,liamcervante,plannable import: add a provider argument to the import block,Y
2023-05-10T10:01:57Z,https://github.com/hashicorp/terraform/pull/33173,sarahethompson,release updates,Y
2023-05-10T09:45:19Z,https://github.com/hashicorp/terraform/pull/33172,stefkiourk,Update fmt.mdx to include missing period / full stop,N
2023-05-10T09:01:47Z,https://github.com/hashicorp/terraform/pull/33171,liamcervante,"Revert ""Plannable import: Make the streamed logs more consistent during planning""",Y
2023-05-09T10:00:23Z,https://github.com/hashicorp/terraform/pull/33166,liamcervante,plannable import: write out generated config during apply stage,Y
2023-05-09T00:27:46Z,https://github.com/hashicorp/terraform/pull/33165,teamterraform,Backport of docs: Update command to match /cli/commands/taint -replace cmd into v1.4,Y
2023-05-08T23:13:01Z,https://github.com/hashicorp/terraform/pull/33164,apparentlymart,build: Generate copyright headers automatically,Y
2023-05-08T20:29:45Z,https://github.com/hashicorp/terraform/pull/33163,teamterraform,Backport of docs: Clarify doc reference into v1.4,Y
2023-05-08T20:21:26Z,https://github.com/hashicorp/terraform/pull/33162,BrianMMcClain,docs: Clarify doc reference,Y
2023-05-08T16:03:58Z,https://github.com/hashicorp/terraform/pull/33161,hashicorp-copywrite[bot],[COMPLIANCE] Add Copyright and License Headers,Y
2023-05-07T03:43:25Z,https://github.com/hashicorp/terraform/pull/33160,radditude,Populate import counts during applies and clean up output,Y
2023-05-06T21:12:33Z,https://github.com/hashicorp/terraform/pull/33159,K8sKween,docs: Update command to match /cli/commands/taint -replace cmd,N
2023-05-06T07:44:20Z,https://github.com/hashicorp/terraform/pull/33158,rodrigodealer,Bump golang.org/x/text to v0.9.0,N
2023-05-05T12:07:58Z,https://github.com/hashicorp/terraform/pull/33155,liamcervante,Plannable import: Make the streamed logs more consistent during planning,Y
2023-05-05T11:28:04Z,https://github.com/hashicorp/terraform/pull/33154,liamcervante,Plannable import: Add generated config to JSON and human-readable plan output,Y
2023-05-05T11:02:21Z,https://github.com/hashicorp/terraform/pull/33153,liamcervante,Plannable import: Generate config for imported resources during the plan.,Y
2023-05-04T18:25:17Z,https://github.com/hashicorp/terraform/pull/33151,jbardin,Import: only refresh an imported state once,Y
